edge_idx,requested_lat,requested_lon,frc_response,currentSpeed,freeFlowSpeed,confidence,matched_lat,matched_lon,match_distance_m,valid_match,error
3960,-6.259852650000002,106.8532656,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3961,-6.250369150001223,106.84268167499933,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3963,-6.303003149999988,106.8386405,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3965,-6.3056213,106.8567481,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3966,-6.303468383333573,106.8266904833325,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3969,-6.259060849999997,106.8284708,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3971,-6.302060850001467,106.83771605000092,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3976,-6.286141450000008,106.82748382499985,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3978,-6.255514500000304,106.85463598333332,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3979,-6.289648949999994,106.82424405,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3981,-6.303239010000716,106.84039322999864,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3983,-6.286141450000008,106.82748382499985,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3984,-6.301733600001484,106.83706870000094,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3986,-6.242514749999989,106.84183575,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3987,-6.25780802500038,106.85416709999993,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3989,-6.240113353251223,106.82564597674929,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3990,-6.3003446200001605,106.8347083100017,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3991,-6.3011402999999895,106.83601525,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3993,-6.243608949999999,106.8441151,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3994,-6.296432533333514,106.82710003333348,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3996,-6.303981930000326,106.84821311000002,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3997,-6.30413280000001,106.8491571,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3998,-6.292819650000535,106.84153444999976,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
3999,-6.286116091668761,106.83213977499923,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4000,-6.256746000000013,106.84320485,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4003,-6.253167300000015,106.82703835,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4004,-6.264181699999984,106.8513236,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4005,-6.264181699999984,106.8513236,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4006,-6.304545350000007,106.85046655,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4007,-6.240183700003895,106.83107587499478,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4008,-6.28074435,106.84493435,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4009,-6.304448950000002,106.83933675,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4010,-6.257562050002036,106.8577523750008,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4012,-6.297033750000179,106.84031147499915,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4013,-6.242643449999996,106.84368695,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4014,-6.242389450001262,106.84393729999984,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4016,-6.3043029700003785,106.85033187000008,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4018,-6.304074770000382,106.85052282000008,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4020,-6.299750750000003,106.84002905,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4021,-6.294144750000536,106.84107749999976,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4022,-6.27346085,106.8303228,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4024,-6.2435826,106.8437588,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4025,-6.255551406251653,106.84520446250131,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4027,-6.236653099999997,106.82657705,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4029,-6.302984790000374,106.84059794999908,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4030,-6.260701633334028,106.84324515555272,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4031,-6.285554075002124,106.8400508250005,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4032,-6.25477056000044,106.8334283099997,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4033,-6.25477056000044,106.8334283099997,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4034,-6.294933266667833,106.82495116666976,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4036,-6.30309785,106.83895275,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4037,-6.256088864286841,106.8553079571422,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
4038,-6.28604039166839,106.82948044166731,,,,,,,,,"http_403: {""detailedError"":{""code"":""InsufficientFunds"",""message"":""You do not have enough credits to perform this action""}}"
