index,x_m,y_m
3013,704404.5157647363,9311283.135227852
3014,702054.9025462201,9310106.230010659
3015,705296.9771253172,9308092.3437845
3016,703938.28957302,9307798.613295682
3017,702003.8587354096,9303805.414714433
3018,704526.2566309541,9306578.12009881
3019,704335.4082584837,9302811.229032723
3020,704145.5872491184,9302816.369197188
3021,703565.5021905181,9302924.250271682
3022,703596.2819521322,9303650.725059837
3023,702311.3677414348,9305591.61376754
3024,702510.184428085,9306241.104094211
3025,702164.3840145371,9310236.424657172
3026,703556.3022248914,9302990.955114083
3027,702224.1972802635,9310943.226383517
3028,702168.8788080397,9311051.551303115
3029,702452.6994945619,9309885.995247647
3030,703955.2809831286,9307197.338387731
3031,702587.2456146283,9309972.509230323
3032,705419.6033699674,9309528.194801018
3033,703660.1870560023,9303784.822346892
3034,702251.4507103087,9308004.870392501
3035,702245.2822910264,9308032.375923397
3036,702600.5929932722,9304814.626514591
3037,703622.1297164,9303579.02544995
3038,703445.7174612391,9303007.238344798
3039,702700.5058740352,9304809.006534044
3040,702661.8634571516,9304809.75017594
3041,705611.6196987425,9311347.037102258
3042,705419.8119954959,9311253.479296178
3043,702858.9902718802,9308293.112509781
3044,703886.7116692348,9309228.1850834
3045,704210.1136502846,9305866.763737468
3046,702147.003536591,9310274.192771818
3047,703549.0071287015,9303222.54577801
3048,703373.6184113546,9302950.345037103
3049,703537.0286464548,9303127.084206767
3050,705517.0924004095,9307940.229855878
3051,701983.666353834,9309858.291133597
3052,703967.9983603046,9309514.370383522
3053,702200.8431073361,9305296.797242139
3054,703967.9016138999,9302892.20627598
3055,704021.0109580074,9304934.924650222
3056,702350.3693707685,9307581.791033316
3057,701853.7827296383,9310502.884050988
3058,703183.2246512634,9303105.469395839
3059,704049.4507197308,9309579.052133683
3060,702234.5719918321,9309897.104470557
3061,702218.0804187927,9303636.763517171
3062,704964.4081620362,9307552.012414249
3063,702081.0955417776,9304807.180179067
3064,702116.1826451826,9304808.805122416
3065,703241.9831247915,9303016.245619863
3066,702161.2216587812,9303727.129176453
3067,704951.8770360344,9307522.968441637
3068,702526.0241555257,9306490.723003667
3069,702635.2627586226,9308340.742585272
3070,702608.3227245006,9308340.172828484
3071,704025.0214463718,9309657.27715535
3072,704331.8828952134,9310949.122863231
3073,704365.1243252731,9308180.86109811
3074,703703.3013399926,9304882.615592925
3075,704339.6484169989,9309500.714081353
3076,701947.74361241,9304652.297137594
3077,702533.701400554,9304813.395208469
3078,704040.2332043686,9304955.21343585
3079,703494.3494886071,9302974.450733619
3080,703451.6757247385,9304885.400248682
3081,702712.8103177026,9309893.687221875
3082,703474.8296283513,9302918.323294476
3083,703491.227264266,9302572.383591428
3084,703638.4919333947,9303847.578516582
3085,703495.346900307,9309680.640839376
3086,703309.8009333775,9309726.203228453
3087,703115.3386619942,9309773.023675146
3088,702977.7611730538,9309806.251646454
3089,705188.2241441277,9308138.33973127
3090,702164.0254535859,9308401.520036077
3091,702171.0035554669,9308368.116755055
3092,701842.5510545112,9304483.048359936
3093,701865.3044805321,9304527.573862903
3094,701884.0249185357,9304564.393573126
3095,703889.4099469895,9309208.579946876
3096,703888.067981658,9309182.49392377
3097,702769.8260273994,9310810.571630832
3098,703984.5926570584,9304912.241980528
3099,702566.4995381527,9308340.318491999
3100,702542.9352597301,9308339.80330915
3101,702515.2558510697,9308339.844384443
3102,702810.1241647165,9308323.841755863
3103,702031.4775137518,9303086.363160992
3104,702052.5295209042,9302995.763392663
3105,702058.1544656904,9302971.400643963
3106,702204.4170276028,9308244.261496656
3107,702210.8622133137,9308223.12557429
3108,702216.3786774431,9308205.443594838
3109,703937.1134532843,9307764.646370836
3110,703511.7084512621,9303004.627786815
3111,703529.3085572073,9303093.776341591
3112,704071.3776775958,9310199.291238908
3113,704086.4707971439,9310157.199049272
3114,704814.2132732087,9309550.283888873
3115,704617.053704848,9309533.319073359
3116,704417.2894290586,9309523.070717845
3117,704281.2989138071,9309519.510708354
3118,704145.2551000823,9309522.818889583
3119,703991.6966464444,9309534.00754632
3120,703842.2663183389,9309572.035196934
3121,703678.2683626612,9309637.86302217
3122,704397.891489941,9311324.95082629
3123,704406.4411664363,9311358.051434955
3124,704400.0978810535,9311395.650307355
3125,702537.7183668369,9307106.486958941
3126,702538.863929984,9307079.551840575
3127,702538.2276478296,9307046.263432302
3128,702536.7627034886,9307021.82960896
3129,702130.8877057388,9308623.940799784
3130,702135.6666938949,9308585.09260778
3131,704389.5132457237,9311223.802372757
3132,705260.4852143354,9308110.48961261
3133,702064.3655863191,9310374.003337406
3134,703857.0994406777,9308591.109456966
3135,703855.5056465882,9308562.657461554
3136,703855.056725329,9308538.769267077
3137,703854.5923320155,9308508.886564666
3138,703852.0442940288,9308471.844232647
3139,703849.0060415525,9308435.456163287
3140,702239.642991971,9308129.28103845
3141,702248.3697183216,9308099.09009731
3142,702264.1966032782,9308026.08888204
3143,702271.4586186548,9307992.690096471
3144,703900.7934795223,9309577.1060893
3145,702853.9648961978,9303281.718892712
3146,702687.3163185591,9303392.351433938
3147,702516.88345423,9303496.957799727
3148,702341.3956499817,9303592.932254985
3149,702164.8603623614,9303686.974168949
3150,702024.8046831778,9303760.260954492
3151,704907.7498038224,9308175.528559139
3152,705001.4940795888,9308169.970408984
3153,705360.2248462881,9308078.936727263
3154,702541.2826490276,9306428.068221256
3155,702050.1440966565,9309151.31748257
3156,702055.3944621134,9309111.107320812
3157,702061.6525662084,9309064.69454313
3158,704066.0670118849,9309573.773587005
3159,704089.5334517318,9309565.116150098
3160,704193.9055269875,9309550.320771428
3161,704222.0707231397,9309552.865429288
3162,704298.026408131,9309548.321681751
3163,702744.1753608161,9309932.916395435
3164,702875.5689923642,9309859.120361017
3165,703081.3843853095,9304895.731278075
3166,703039.8293918432,9304872.134170486
3167,704064.2544149542,9305132.776132584
3168,702384.4617581898,9309887.603614997
3169,703499.3644521587,9302890.243723737
3170,704390.3991301168,9311160.668237824
3171,704393.258044112,9311190.094682574
3172,703516.16202036,9302980.89927093
3173,703793.1766566193,9304896.87546796
3174,703759.6824925359,9304891.503905755
3175,703999.5445200228,9304877.869791804
3176,703982.8361519357,9307126.320617214
3177,704020.7639265113,9304985.841123201
3178,704036.7951760879,9305069.31050585
3179,704046.9297094406,9305125.061941152
3180,703952.6324558426,9304545.115109008
3181,702254.8279894654,9309900.91625487
3182,702284.0451105405,9309900.472027427
3183,702520.1619072531,9309884.212533414
3184,703683.5326263508,9309674.729934802
3185,703749.8845802895,9309662.354052357
3186,703774.7116979241,9309653.496615544
3187,702189.61842785,9310220.455062853
3188,702375.0017052242,9307520.462346697
3189,702364.7984615857,9307546.094408525
3190,704030.0252465463,9304900.612516085
3191,704067.8278419789,9305198.383128636
3192,704090.152839588,9305318.58307332
3193,702114.3760413671,9308621.023017295
3194,702108.9196964626,9308659.232075687
3195,702101.8972204677,9308695.826282814
3196,702096.6185069418,9308721.453992905
3197,702093.4732445087,9308736.782983776
3198,702089.0652149906,9308758.17722606
3199,703005.930811419,9309845.062716562
3200,702331.3609178076,9307704.025937883
3201,702340.792368614,9307666.499714507
3202,702348.5206950111,9307638.867053127
3203,703824.3605817753,9304900.922407608
3204,705342.8391889144,9308104.403323485
3205,705418.2530855557,9308057.374568501
3206,704056.8989603259,9306974.349065147
3207,704039.3990320462,9307004.03319478
3208,702363.5761222643,9303559.110458644
3209,702295.1997944647,9303594.841527293
3210,702599.0192276888,9303487.611594567
3211,702674.2687435157,9303439.59037976
3212,702725.532290242,9303405.953858163
3213,702742.4471174952,9303394.845504632
3214,702764.1427463365,9303380.612488428
3215,703746.8181774799,9309586.194090858
3216,703685.2767580205,9309619.589422803
3217,703599.6096152299,9309644.032889651
3218,702162.4374012542,9308336.271655332
3219,702178.7569272416,9308334.876675481
3220,704071.301019015,9309728.357553339
3221,702514.5348326309,9307287.996185536
3222,703873.584893283,9308839.234316217
3223,703183.2227472179,9309739.783941563
3224,703094.9011410684,9309761.6145777
3225,703049.7945515593,9309772.676913254
3226,702949.4291728529,9309797.089368874
3227,703638.3847527155,9302885.108092831
3228,702195.7866875532,9305252.740808075
3229,702139.3977683285,9305140.745093824
3230,702130.8329801052,9305118.809847426
3231,702115.2179444626,9305071.306390505
3232,702103.122590032,9305036.609179772
3233,702090.9387504889,9305001.923339242
3234,702080.2780084646,9304972.397198834
3235,702059.3380507895,9304921.185122386
3236,702041.5195772883,9304876.49860539
3237,702294.0530815743,9307878.881583424
3238,702303.4506842238,9307828.426369885
3239,701757.9904152616,9304279.850872554
3240,701742.3624057383,9304250.729181945
3241,703747.3729864152,9304041.288252752
3242,703720.2631165714,9303970.035173066
3243,702239.0251708262,9308059.83752022
3244,702148.9407720874,9308478.007992499
3245,702153.5970877603,9308451.646936048
3246,702158.800226419,9308426.589055441
3247,704923.4230896763,9307463.432524027
3248,705502.7356345392,9307967.776199277
3249,703642.0701932512,9309683.43531276
3250,704228.8487492604,9306727.483775886
3251,702456.0571191948,9304816.50932036
3252,703890.6078692984,9308233.769166699
3253,704291.6555091788,9308181.589290138
3254,704784.9901308585,9309522.2994075
3255,702244.739109654,9304815.174470957
3256,702210.6362436169,9304813.358144112
3257,702023.9442009382,9304831.700641729
3258,704590.1915159596,9309512.921214808
3259,704502.3500312626,9309508.759084648
3260,704411.8413606418,9309503.358603157
3261,702335.941933938,9305555.240075802
3262,702010.1922713319,9309515.69409433
3263,702015.2376988527,9309451.451354181
3264,702325.3052080972,9307662.151761057
3265,702316.3542564834,9307701.003505735
3266,703878.1450548915,9304908.707299598
3267,702340.9985511545,9308339.47753877
3268,702290.9864281758,9308339.872689819
3269,702261.3795081,9308339.38946836
3270,702231.7907284059,9308337.755930288
3271,702205.268310995,9308336.321857896
3272,703282.7371821669,9303062.366364116
3273,705516.7494914612,9309545.061863441
3274,705324.4989100285,9309552.0328364
3275,705127.0202856701,9309551.52278775
3276,705101.2327171001,9309551.619090732
3277,704997.220578521,9309546.106636923
3278,704892.9830138653,9309545.710107457
3279,702106.9821981619,9310145.677427059
3280,701917.8492092085,9304594.25913925
3281,703527.0568800238,9302822.425184928
3282,702756.0750306696,9303323.803287337
3283,702703.6874555238,9303358.76548295
3284,702605.2039005734,9303424.09428272
3285,702488.4537663596,9303490.664780963
3286,703837.9868137949,9304326.971763505
3287,702008.7247334152,9309810.734921258
3288,702008.4086550903,9309789.78843597
3289,702007.2666670112,9309738.109159648
3290,702005.1256362648,9309695.15966114
3291,704755.8456899895,9302818.440231385
3292,702039.2404503962,9309916.76063574
3293,702065.6850692518,9309914.71137244
3294,702189.0260912416,9309912.359317038
3295,705586.0147021626,9311474.761503397
3296,702052.3332914383,9309019.917396363
3297,704668.1611092968,9302769.458998714
3298,704625.3448321865,9302772.530736772
3299,704608.2404317765,9302773.752708245
3300,704533.0298492631,9302779.15126741
3301,704414.4810505991,9302787.097792495
3302,704351.8754346038,9302792.567580957
3303,704286.6043171515,9302798.461489344
3304,703998.6793906615,9309593.796021055
3305,703962.8749168897,9302838.261783432
3306,703949.2203766224,9309469.637263987
3307,703931.5366723594,9309415.007075818
3308,703916.9092954462,9309371.909227014
3309,703903.7309903995,9309325.420080885
3310,703900.512744226,9309294.499997504
3311,703897.2327071198,9309277.545321323
3312,704343.8095515739,9309548.861488244
3313,704289.959593109,9306434.562868405
3314,704289.7376532431,9306418.681331364
3315,702502.7979372307,9309900.497864826
3316,703341.6110620524,9309752.028062474
3317,703410.946900811,9309735.2071243
3318,702001.3447619593,9309421.820095995
3319,701997.8138727859,9309469.605876708
3320,703802.0292498514,9304263.646751486
3321,702755.0294010545,9309865.113968084
3322,702729.3207277041,9309879.891068164
3323,703929.9533936484,9304914.71290314
3324,703951.9604095083,9304910.18366966
3325,704932.9281328231,9308181.744116347
3326,705096.8234228664,9308180.7792211
3327,705113.9329965713,9308180.552974757
3328,703705.0179731912,9309662.897993902
3329,703895.3120524808,9309601.579096124
3330,701987.8122125423,9309681.328346817
3331,703629.5315820676,9304871.124777397
3332,702483.5340377804,9305904.91201654
3333,702768.3906692232,9311479.464760158
3334,704218.4306102586,9305909.194190117
3335,704228.7419525455,9305960.133901734
3336,704234.1343757038,9305984.480323298
3337,702502.4276765158,9310713.65205321
3338,702550.1860975772,9310673.980039671
3339,705141.7799165787,9309575.31650371
3340,705222.6083519664,9309575.44112651
3341,705270.6025963696,9309575.100649536
3342,705311.6356896303,9309574.895261917
3343,703775.974977679,9302857.303973855
3344,703731.2212094893,9302871.07696791
3345,704098.9721401704,9310100.339645538
3346,701839.430574319,9304440.323484134
3347,701819.1109935152,9304400.313024076
3348,704229.7973196894,9302803.871897953
3349,704184.9593231822,9302807.901621131
3350,704161.2186478073,9302810.131287547
3351,702294.1117345607,9304821.079374248
3352,702328.591117769,9304822.960697738
3353,704260.0623506375,9306643.770562856
3354,702067.3164913257,9310068.658305114
3355,702031.5216296781,9309976.102000117
3356,702024.8249321365,9309947.137025286
3357,703627.3625503164,9303679.028876768
3358,702424.8781212776,9307465.43466918
3359,704374.6059731105,9311026.514759174
3360,704352.6062137311,9310984.801177535
3361,702682.3535455951,9309908.135731196
3362,704359.7791012711,9311016.662332185
3363,704367.4334851569,9311053.277644213
3364,704373.8415358337,9311091.136049952
3365,703058.4501697079,9303168.253958337
3366,703188.6467311317,9303086.471245458
3367,703326.605928631,9303018.784492705
3368,703516.9002748705,9302958.02442083
3369,703637.6721257989,9302937.183712607
3370,703763.9712260979,9302908.38869932
3371,703960.75003349,9302872.666224342
3372,704148.4777509833,9302846.696871698
3373,703516.0534290061,9304876.580229584
3374,703416.1255259848,9304890.651548773
3375,703541.3173364191,9302915.379118545
3376,703401.6731434442,9302953.87387509
3377,703265.7561094083,9303004.333165059
3378,702195.0583711269,9308220.039485699
3379,702186.7520157584,9308247.01048707
3380,702178.7668680309,9308274.057788052
3381,702171.496970474,9308303.104456417
3382,702269.1861636107,9310169.911571493
3383,702248.9637819816,9310194.969884092
3384,701881.3429143293,9310484.108435066
3385,701963.8406644675,9310426.156295301
3386,702047.8058585089,9310370.12334186
3387,702415.5252940647,9310135.294859255
3388,704294.7670501503,9310922.160117896
3389,705200.5288430742,9308169.03248352
3390,702191.4361981916,9309889.257723534
3391,702154.7671940391,9309888.732348554
3392,702116.2471658456,9309889.015216067
3393,702557.1981665059,9309898.04158192
3394,702070.7066656227,9303756.57230777
3395,702247.4985366134,9303663.027592542
3396,702423.9779985432,9303568.886020334
3397,702597.6616964693,9303469.721232707
3398,702745.7446903248,9303375.865966866
3399,702841.4736282512,9309844.42964509
3400,703577.2201224486,9303151.650714524
3401,703565.468085292,9303057.659329738
3402,702099.686586479,9310186.624606717
3403,704271.1614021324,9302853.252714492
3404,704384.1068003301,9302841.095875928
3405,701987.7637746588,9304741.953474652
3406,701969.6392588258,9304698.340852113
3407,703329.4019653545,9306538.938278161
3408,703329.409617872,9306481.127338901
3409,703329.4089355717,9306465.145560233
3410,702487.2326353758,9305992.67687228
3411,702484.9470073023,9305948.234673206
3412,702118.497580437,9303691.792640321
3413,701969.7977710217,9303774.245060332
3414,701948.5867788532,9303784.737705927
3415,701905.1014643542,9303808.62439882
3416,701857.2782999196,9303832.581500927
3417,701811.644874223,9303852.969590789
3418,701765.1189721522,9303871.314654954
3419,701736.085239623,9303882.18843092
3420,701707.0514612289,9303893.051129276
3421,701675.1885454744,9303905.029679779
3422,704136.6573527999,9302833.776231963
3423,703946.8924711684,9302859.46519421
3424,703432.6568322306,9302962.645912668
3425,703307.2998264392,9303007.582288038
3426,703130.910438183,9303101.41750134
3427,702991.6088273502,9303190.266256006
3428,704767.621397537,9309521.320796113
3429,704704.2189019485,9309522.632995013
3430,704632.094020576,9309514.198613314
3431,702593.0272269318,9308340.07126366
3432,702257.7354336809,9307975.804995762
3433,702045.7633863074,9309062.587453846
3434,702034.4833944592,9309144.890671346
3435,702027.7903745836,9309199.94278275
3436,703744.2366573459,9309626.561301218
3437,703953.8410191874,9309548.650885269
3438,704069.0154098956,9309540.2622628
3439,704268.8588440851,9309532.151771178
3440,704468.5281058477,9309540.598171916
3441,704645.1724068683,9309554.118418269
3442,704336.9801525389,9302826.984148253
3443,704476.2385065823,9302813.970775817
3444,702844.7457878364,9304809.468875859
3445,705853.2669108382,9309526.509512864
3446,705665.506574427,9309521.642447766
3447,705610.3491129063,9309522.89888406
3448,702023.6827364167,9311382.17158163
3449,701762.5452968717,9303888.544027012
3450,701638.8464210618,9303939.995397203
3451,701574.4200220974,9303966.177874688
3452,703560.8394283166,9309637.68713001
3453,703562.2396064519,9303378.64536278
3454,703570.6645063462,9303476.906613186
3455,702533.808648865,9306338.250156173
3456,702528.187149283,9306319.390346756
3457,703449.5870824209,9309724.913605876
3458,703497.5573697733,9309713.044605527
3459,703525.6968591043,9309706.658709599
3460,703294.7977332178,9309746.561796084
3461,703410.9405200125,9309717.522130294
3462,703527.2964360793,9309689.310958605
3463,704386.2788125563,9306271.805759883
3464,703837.9483925779,9302914.110968113
3465,703866.278203968,9302909.338006493
3466,703914.8586034942,9302901.153328631
3467,705221.0907854534,9308127.838263072
3468,704157.7462952487,9305628.52921039
3469,704168.8122050866,9305686.330888242
3470,704184.5171929193,9305749.412171282
3471,704124.9334734346,9305638.16388659
3472,703643.7905170963,9303708.755783085
3473,703630.0252419213,9303630.697983604
3474,703626.2231481205,9303606.94326392
3475,702807.6364871948,9311286.176721295
3476,702271.0883334816,9310234.377294308
3477,702139.2181796043,9310253.02441729
3478,702283.5000552891,9307931.254188798
3479,704956.2820532853,9309559.014043003
3480,705468.7081116308,9309558.724685086
3481,705611.4498634664,9309548.373951921
3482,705667.5241193041,9309551.817318648
3483,702906.2940611818,9309808.568681339
3484,702851.6274334562,9309823.524063576
3485,702816.6353201695,9309834.19707336
3486,702015.3527748978,9309296.334865442
3487,702007.3222615714,9309355.085629392
3488,702004.6092037257,9309380.184579872
3489,702860.6304207444,9309872.654506147
3490,704046.0221419322,9309687.217012966
3491,702778.5511750067,9303371.127685566
3492,702918.5187988264,9303276.360209225
3493,702937.3654226088,9303263.895661421
3494,702973.4520266214,9303241.549179515
3495,703004.8847241306,9303223.797891367
3496,703029.761736456,9303207.960903099
3497,703084.2135921555,9303171.614073655
3498,703132.075151999,9303139.9355864
3499,704412.8504054882,9311377.268051349
3500,704411.9724116423,9311338.27321848
3501,702155.9989036652,9308362.52831133
3502,705155.928377975,9307978.147820933
3503,705184.5211955633,9308039.298052657
3504,703154.8081988323,9303124.946631564
3505,703585.5013015984,9303234.229276981
3506,703583.2804818255,9303210.126125714
3507,702030.522745275,9309301.66845767
3508,702037.1309672145,9309254.065536244
3509,702039.8063199947,9309234.0598255
3510,702042.3110362183,9309215.912781341
3511,702045.8653230853,9309187.66433983
3512,704301.8284941502,9309497.119450392
3513,702303.8173533782,9310214.6618103
3514,702330.0191836035,9310455.291487725
3515,703578.2926398021,9303452.724507554
3516,703679.4426081327,9303848.783529839
3517,703669.1214163454,9303818.504210917
3518,702017.6945455864,9309425.872183215
3519,702020.0464680833,9309398.761569148
3520,702023.3389494923,9309362.025517337
3521,702026.7212417542,9309332.041264769
3522,702478.5329958185,9308339.485587234
3523,702441.810147861,9308339.126766987
3524,702391.8067586038,9308338.858374713
3525,702366.396965843,9308339.123742133
3526,702314.2451316059,9305487.042453093
3527,702263.7205634604,9305392.274320489
3528,702004.4872005702,9309613.146673648
3529,701827.2217805766,9309892.477363775
3530,701796.4923485288,9309890.84732575
3531,703009.9768440141,9304853.3600675
3532,701994.8350914345,9309507.452358494
3533,701992.9584571316,9309537.586219583
3534,701991.1171289899,9309558.750322765
3535,701783.1535833222,9309915.778395442
3536,701863.2915799414,9309921.340636857
3537,701913.2863851213,9309921.974890416
3538,701938.5750711793,9309921.710344229
3539,702451.6883917922,9310060.17152582
3540,702418.099456677,9310092.511411984
3541,702076.8799511059,9310305.963294113
3542,701991.6928122567,9310360.662301138
3543,701907.7071150756,9310417.17081152
3544,701750.5689021148,9304303.246496404
3545,701765.1323824512,9304331.752545016
3546,704404.4044666748,9311240.95977811
3547,704401.3356652502,9311202.160633614
3548,703619.639835018,9302952.994687207
3549,704016.923944124,9304888.570008662
3550,702422.4430652347,9310074.839059893
3551,702340.6239608445,9310123.986032356
3552,703944.3379186104,9307847.510830494
3553,703879.3951325606,9309000.342702955
3554,703881.8816513252,9309085.6846101
3555,703882.0918981244,9309151.004687011
3556,704280.0486267419,9306211.377094857
3557,703885.5575956953,9309110.346771345
3558,704280.24779208,9306329.183161281
3559,704281.053293684,9306369.350644799
3560,702535.0359072796,9306987.89983789
3561,702545.115997259,9306927.040144138
3562,704093.935465805,9305644.610525329
3563,704273.0905557941,9306172.995372856
3564,704013.2324683869,9307067.56031439
3565,704000.7229012218,9307087.799996767
3566,702191.0785367752,9308291.34598586
3567,704424.8399579467,9302837.279626133
3568,704451.180819564,9302834.918977726
3569,702213.8179261351,9305323.450772978
3570,702234.59420495,9305368.93436093
3571,702254.9175076016,9305414.62967204
3572,702276.9200748575,9305459.48962047
3573,702303.0207685687,9305502.145377515
3574,702319.4482026413,9305528.709432682
3575,703023.6319290673,9309820.746436
3576,703076.6756322321,9309806.946775794
3577,703186.2916689154,9309778.793046564
3578,702062.9689174541,9308936.139886763
3579,702056.484007322,9308984.953472901
3580,703057.7879331007,9309828.67916691
3581,703231.1253183963,9309781.50129749
3582,703269.0701233129,9309771.212184805
3583,703325.4325133339,9309755.900215589
3584,703945.2411446228,9309561.223114474
3585,703193.3659334164,9303043.851274854
3586,703578.7495807385,9308413.408652283
3587,703538.3407822214,9308416.149162939
3588,704347.2872633968,9308174.038861949
3589,703729.3968519073,9308409.347574063
3590,703698.5314963622,9308409.870412666
3591,703767.2337782051,9302926.615276596
3592,703869.0635804863,9304333.664173627
3593,701926.5249756996,9310462.716967661
3594,701960.3149353975,9310443.554762308
3595,703948.3257036634,9304632.505071735
3596,703957.9025979397,9304677.629694344
3597,703961.6163847346,9304695.146859542
3598,703966.0474826716,9304715.227439472
3599,703492.6159819228,9304883.44799553
3600,704108.0437542154,9302816.192325503
3601,704077.4501173641,9302820.746699017
3602,703557.7592753357,9303328.868668487
3603,702126.3844367362,9308525.511558715
3604,703384.0311443824,9304899.899954755
3605,701988.2438895439,9309636.633519657
3606,702349.5092443199,9305545.54836439
3607,705316.4039375248,9308115.857668867
3608,705400.5886853652,9309528.129110076
3609,705356.6628014268,9309528.737401383
3610,705270.4146603852,9309529.605369976
3611,705165.0730565455,9309530.020614786
3612,705126.4249633799,9309530.178802613
3613,705097.1386321059,9309529.889257941
3614,705057.953305319,9309529.916569764
3615,705001.9300745537,9309530.42338213
3616,704969.9438461359,9309530.309174985
3617,702667.8435592576,9309943.091549683
3618,702545.5344097163,9310019.565124901
3619,701856.6556033718,9310454.803113634
3620,701693.7794517931,9310574.298418889
3621,701912.3102310129,9304621.176352758
3622,701931.5355805436,9304659.962979231
3623,701969.2244593431,9304741.19974873
3624,703904.0241069425,9309523.01101225
3625,702827.6049236371,9310967.998177612
3626,701902.4691369869,9304601.3359076
3627,702087.1011109932,9308871.44927008
3628,702535.136350011,9306905.668316443
3629,702102.5419749569,9308776.324094877
3630,702112.398864244,9308727.305222463
3631,702119.0900302177,9308694.102047943
3632,704264.9746676828,9309503.906840336
3633,704065.4631117914,9309518.26513342
3634,703868.109058088,9309545.046690099
3635,703698.4333564955,9309606.094398437
3636,703525.1448677575,9309656.34845006
3637,704332.8904568199,9306285.758205136
3638,704302.9279063239,9306289.364291187
3639,702302.2660847271,9307761.539654624
3640,704268.8575899797,9306108.651502203
3641,704410.0148678306,9309550.591658909
3642,704484.8505252802,9309554.757874189
3643,703867.1249095591,9308698.036345016
3644,703862.9509009575,9308676.531742463
3645,703859.9120539211,9308641.021106081
3646,703807.9078659249,9302852.811403282
3647,702067.4498917751,9304987.73795049
3648,702089.3929670831,9305050.493161883
3649,702098.8980787107,9305078.674020542
3650,702116.7013859295,9305131.67771581
3651,702131.0365170853,9305167.600300882
3652,702363.3537215608,9305590.311986983
3653,702461.0960405979,9305754.491313428
3654,702475.062624998,9305814.719574526
3655,702504.3899574915,9306175.881325569
3656,702498.8299290284,9306111.2439204
3657,702494.8565435668,9306054.110722277
3658,704116.8944181353,9305461.009338368
3659,702515.0097958908,9307205.21406173
3660,702507.9423926073,9307231.90069814
3661,702519.8872284369,9307134.486735838
3662,702520.5228166813,9306964.525371142
3663,702518.8262219834,9306988.951788785
3664,702521.0290092783,9307025.029225424
3665,704629.591630456,9309572.195596315
3666,704662.7198884438,9309574.479299376
3667,704680.7527607947,9309575.477733642
3668,704724.9153065037,9309576.107865913
3669,704817.2265768059,9309576.29224829
3670,704872.3080677422,9309577.08297306
3671,704928.3197140237,9309577.475896744
3672,705908.2125821117,9309578.054941772
3673,704122.7559177851,9306890.307792377
3674,704154.5846894738,9306834.570917906
3675,704177.3194658983,9306815.427015014
3676,704194.7889416984,9306791.80753484
3677,704205.2187143556,9306774.207392417
3678,704213.7282223329,9306758.151357928
3679,702156.0235056306,9305217.808392981
3680,702180.3541462366,9305260.69153008
3681,705778.6392164929,9309536.627734873
3682,704210.4160145735,9306741.539675688
3683,702318.3650964403,9310442.607388481
3684,702298.008134682,9310422.499036187
3685,702286.2105457246,9310409.920501785
3686,702254.6743085621,9310368.814819176
3687,702555.1307382134,9306834.781297833
3688,702551.4166969038,9306855.100439405
3689,702251.7516892711,9303679.868153714
3690,702329.3467798572,9303637.889163185
3691,702833.8605952176,9311275.83011531
3692,704572.0373895431,9308184.319851564
3693,702471.674814051,9305928.384076266
3694,702468.4176293117,9305946.390089823
3695,702478.2434092972,9306063.149475101
3696,702479.5542365137,9306083.57273534
3697,702481.528761795,9306110.24258339
3698,703880.2062380759,9308925.396779658
3699,703874.4444627438,9308874.518482376
3700,701983.6549896846,9304775.955158548
3701,702495.6597026334,9305865.844404865
3702,702492.255557931,9305822.77755321
3703,702450.931537233,9305689.681988098
3704,702428.9569891852,9305652.895752674
3705,702415.3486039718,9305631.829739958
3706,702401.1108531671,9305611.17514575
3707,702377.8883010269,9305582.34541247
3708,702826.2248267843,9311447.089377701
3709,702827.6039836854,9311420.330430832
3710,702830.5233360869,9311381.322707176
3711,702834.1243254868,9311332.498700634
3712,703002.9695388633,9303170.097018214
3713,702839.7058379625,9311231.964113493
3714,702542.8185624206,9306500.281049352
3715,705921.8739575704,9309532.117936267
3716,702538.9988008519,9306588.575396404
3717,704625.1809138965,9308183.601996485
3718,704800.1507231888,9308178.418240396
3719,704880.5925668677,9308176.210429948
3720,702141.1653100443,9308546.319332749
3721,702144.1545601285,9308514.76588091
3722,702146.3398105296,9308497.084438065
3723,704194.6416461486,9305794.429845423
3724,702920.2486775783,9308321.75443089
3725,701788.1772191233,9310494.495259538
3726,702531.2774702982,9307347.717145206
3727,702526.5382727077,9307191.511060284
3728,702530.7166657341,9307164.692557149
3729,702369.5729256663,9310173.810368566
3730,702398.9597506187,9310155.249272864
3731,702437.1629253897,9310128.98192052
3732,705209.1609982401,9302686.709674932
3733,705020.7378885283,9302753.674218306
3734,704907.323316347,9302773.963275446
3735,704691.630532149,9302792.143058777
3736,704512.9298354371,9302796.940854356
3737,704615.8087470331,9302804.63897107
3738,704990.7988512837,9302774.28613994
3739,705180.9118584788,9302712.60247919
3740,705290.2787302048,9302674.409728326
3741,702527.3053622674,9306386.970096203
3742,702527.0802863019,9306417.596053332
3743,702522.2538618243,9306452.120138817
3744,703884.6451142569,9309064.682908326
3745,703883.9185538593,9309043.671305906
3746,705863.0353728284,9309555.021345489
3747,705606.4741501361,9309579.009753725
3748,705663.2227332694,9309580.12565936
3749,705816.4571797955,9309583.422532141
3750,705871.7562104174,9309581.4796852
3751,705890.8986521526,9309580.095891915
3752,703995.8629121031,9302884.929432716
