edge_idx,requested_lat,requested_lon,jarak_ke_geometri_tile_terdekat_m,tercakup_tomtom
261,-6.298189475001319,106.77470093000231,28.03225683020909,True
262,-6.293763000000004,106.82286425000001,209.59555752542263,False
263,-6.235606128573236,106.7562787023826,251.18453369185988,False
264,-6.273863725000874,106.7742670000001,215.06298933898196,False
265,-6.271879850000005,106.75556105000001,327.4855343103091,False
266,-6.27193233333335,106.77868179999982,166.22851815879127,False
267,-6.27193233333335,106.77868179999982,166.22851815879127,False
268,-6.2564150000000005,106.77862830000001,343.10470973050354,False
269,-6.2493932500007165,106.80837419999958,11.264563781379215,True
270,-6.268099337500622,106.7750252749998,250.46171755198262,False
271,-6.278169987501715,106.80814483437625,28.382038802274675,True
272,-6.278169987501715,106.80814483437625,28.382038802274675,True
273,-6.243710550000417,106.78811727499883,64.43318154611421,False
274,-6.243710550000417,106.78811727499883,64.43318154611421,False
275,-6.233863299999994,106.8007509,173.87832552072976,False
276,-6.292074149999998,106.78984424999979,19.31060300248971,True
277,-6.29199892500163,106.79142029999832,93.51482630337047,False
278,-6.292002405002583,106.79283538999877,77.2975682633091,False
279,-6.237998249999997,106.8146758,28.408545490021428,True
280,-6.292551549999999,106.7985157,14.223892495603812,True
281,-6.2422229000000105,106.78281105,121.43260132254746,False
282,-6.277619000000002,106.79961645,123.42448728610842,False
283,-6.277619000000002,106.79961645,123.42448728610842,False
284,-6.249486825001043,106.79753907500003,1.1972055484367017,True
285,-6.2491553,106.7975546,2.128416781555622,True
286,-6.293560050000005,106.82273685000001,198.8028130023058,False
287,-6.277705700000006,106.80087255000001,143.37985313607652,False
288,-6.277705700000006,106.80087255000001,143.37985313607652,False
289,-6.238060149999989,106.7736065,28.632409366579896,True
290,-6.241869563337059,106.79225076333535,31.37045410052721,True
